date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,RSR,ALINK,GRT,ESD,ALGO,TUSD,REN,NEXO,BCHA,QTUM,RUNE,HBAR,HUSD,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,QNT,UST,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FLOW,FTM,ZKS,MDX,XSUSHI,BNT,NPXS,XVS,BTMX,HOT,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,FEI,ONE,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT
2021-03-19,1081065767945.87,NA,205022936620.99,21683764043.52,9910430109.57,3840760760.97,13393000264.41,3991894802.21,40603807044.02,3268655398.11,NA,8981701781.31,12218743848.28,39635535373.7,4099905306.98,2031070301.45,3841386172.28,2666116452.21,5611128195.39,NA,2272836015.64,1420774552.7,NA,NA,3083926026.5,5341341154.96,3696528599.15,NA,1577721125.07,3416919420.1,1915432090.15,NA,961400107.87,3906066056.53,7429523848.35,3528304963.82,1797430093.69,747214364.23,5048907792.55,NA,NA,976738684.77,542901571.77,NA,NA,1159032375.61,NA,NA,2112835711.22,NA,8411995291.72,862113459.68,NA,NA,34684937913.02,7897719237.93,2873992089.48,1295901179.09,NA,1947988913.7,2758169721.78,4534211107.53,15673535367.82,2614154983.82,4590835443.43,2640987133.79,2605894432.85,3818502582.11,2123155997.59,1890682204.13,1618927317.36,3324751146.09,1034800763.32,2306234039.56,4251465498.93,2764554534.47,1389233242.7,NA,1393247598.85,NA,1950505064.02,7484647899.67,672880124.12,NA,NA,2073807993.21,NA,3275796118.6,316095124.1,NA,1543210278.45,NA,660582574.81,1317733180.03,2622516676,545357999.75,NA,1299730451.29,620230451.42,NA,1093172056.45,NA,NA,NA,NA,NA,1246903328.72,1084970500.35,NA,NA,NA,NA,NA,953670521.72,NA,1366599277.54,NA,NA,1974528407.61,2505995417.54,NA,NA,1016979706.45,NA,NA,1402918946.56,1287113567.61,NA,NA,NA,1282332610.88,NA,0,0,0,401151575.55,0,3457147518.81,546937685.73,318143497.95,1300911904.45,NA,904554006.88,NA,NA,NA,NA,NA,NA,NA
2021-03-20,1086741150606.82,NA,209188785173.59,21486188493.98,9967655436.75,4009125198.37,13370408734.03,3980023771.54,40708892326.85,3241393141.64,NA,8989343173.91,12440446322.46,41583044699.26,4156031936.06,2008531942.46,4205777176.51,2619693352.26,6161553668.66,NA,2269615881.15,1431332459.71,NA,NA,3122082557,5320921062.8,3707989510.04,NA,1632023457.04,3446451647.82,1895287743.77,NA,969608899.27,3926914514.05,7528469476.7,3581654559.93,1765621573.41,755121517.05,5287597177.31,NA,NA,1085419179.7,542644530.34,NA,NA,1188529478.62,NA,NA,2070906853.73,NA,8212466381.81,833782728.95,NA,NA,37374066395.85,8026732199.7,2871152682.25,1305663360.61,NA,2022807684.17,2952552243.03,4626191465,17308220331.31,2717467010.02,4904128106,2629110610.92,2648735721.47,3784530964.2,2149653673.43,1976933398.07,1640015645.83,3462256331.2,1027854434.44,2326438786.37,4841288250.69,2834120282.74,1463918874.29,NA,1441534043.99,NA,1998007864.5,8200198554.17,679360637.91,NA,NA,2080033025.02,NA,3261716291.37,299741426.24,NA,1579965725.71,NA,729754083.64,1304423397.66,2620001691.77,566287593,NA,1243075775.42,652874652.29,NA,1568134824.99,NA,NA,NA,NA,NA,1284421583.82,1173121683.72,NA,NA,NA,NA,NA,1009873070.18,NA,1361629783.59,NA,NA,2032593896.32,2317593764.93,NA,NA,1053368005.54,NA,NA,1431812694.26,1361377650.91,NA,NA,NA,1481744927.09,NA,0,0,0,401687151.06,0,3255853600.8,662489384.92,331655174.39,1281056781.98,NA,1081579743.75,NA,NA,NA,NA,NA,NA,NA
2021-03-21,1090022321077.5,NA,209455699202.52,24299248758.43,10087523319.36,3858894389.05,13364415001.05,4184050925.37,41004900988.47,3347761135.54,NA,9490378148.27,12375458215.4,38792953193.45,4161136090.27,2014749503.93,4404127333.14,2638566451.65,5504872059.1,NA,2295254648.99,1439692846.39,NA,NA,3052142295.01,5047683679.66,3951942046.85,NA,1699203588.38,3311354127.09,1939006073.95,NA,978801431.86,3911510096.55,7634534867.58,3580120211.96,1647466267.81,800242645.98,5869177405.73,NA,NA,1023341387.97,545102717.76,NA,NA,1151513303.16,NA,NA,2118849820.01,NA,8405023570.39,802070475.12,NA,NA,36835725243.03,8022200511.39,2872010682.94,1272527774.98,NA,1917992269.15,2952938033.28,4637982989.22,16725882113.93,2730387692.36,4884445974.15,2623954626.09,2781271547.9,3827195162.45,2048609890.56,1877164749.67,1633560105.63,3528394818.22,1026469743.87,2398009943.22,4421209366.28,2735139594.06,1463027171.97,NA,1322352586.73,NA,2045549897.23,8553996130.85,677733900.12,NA,NA,2112548009.01,NA,3170559338.79,299858664.29,NA,1514997052.83,NA,690915807.36,1355927160.79,2430601154.15,611211716.64,NA,1122751946.54,647727545.86,NA,1899980303.21,NA,NA,NA,NA,NA,1303211668.21,1124686936.95,NA,NA,NA,NA,NA,1075565730.84,NA,1389002902.91,NA,NA,1935686656.09,2092904489.1,NA,NA,1099525975.55,NA,NA,1387497470.19,1390897561.73,NA,NA,NA,1408693528.79,NA,0,0,0,371488187.51,0,2916231907.75,621080308.99,324579083.5,1208392496.29,NA,1071225227.02,NA,NA,NA,NA,NA,NA,NA
2021-03-22,1074356788297.18,NA,206013222508.09,23912350892.24,9823305336.75,3777124920.17,13080246746.93,3978178553.59,40931038994.93,3191814961.65,NA,9172806493.68,12145546075.75,38071795657.28,4160732427.08,2036263885.65,4496790311.04,2553488242.02,5609299291.05,NA,2220843498.69,1397475972,NA,NA,3000390180.33,4910495197.26,3903488414.58,NA,1621769229.76,3293349954.94,1901120762.48,NA,956312526.19,3802855192.54,7393832359.19,3503818492.24,1650230068.17,806019906.97,6112684530.17,NA,NA,996549402.84,520429972.24,NA,NA,1110055194.19,NA,NA,2120018483.19,NA,9542831906.25,783702097.5,NA,NA,35952735874.88,7917891411.68,2893058264.84,1280825279.84,NA,1915425434.13,2900242066.09,4569557467.6,17114962741.79,2726825007.93,4819290051.09,2631663953.76,2727148967.5,3820743747.18,2078869018.36,1808968130.95,1611395836.76,3616781993.3,997856307,2393631521.87,4211026792.75,2635388981.42,1442195853.76,NA,1352777346.92,NA,1962209356.57,8954131768.65,665024422.85,NA,NA,2076698107.63,NA,3078726359.51,300513523.28,NA,1523952305.57,NA,680950380.73,1312717757.21,2579729228.95,629785030.4,NA,1246686994.4,632122271.9,NA,2365403342.89,NA,NA,NA,NA,NA,1335453603.06,1183767807.55,NA,NA,NA,NA,NA,1034395143.49,NA,1416563295.82,NA,NA,1909055446.04,2281860408.87,NA,NA,1066064683.29,NA,NA,1224334643.14,1352524462.15,NA,NA,NA,1402926674.45,NA,0,0,0,350090253.27,0,2977347036.67,725071507.13,318975718.5,1291363599.63,NA,1619067063,NA,NA,NA,NA,NA,NA,NA
2021-03-23,1020641820438.66,NA,195434685366.63,25443377644.78,9581623848.11,3846157127.41,12489121729.55,3943438182.57,39834881552.67,3143232138.1,NA,9038921590.19,11445401294.04,35708026844.14,3940260614.49,2027384153.99,4324110290.31,2377574071.94,5364619991.78,NA,2099648798.01,1372100149.7,NA,NA,2903529399.91,4634483618.8,4143162228.98,NA,1545781603.07,3331075613.74,1789806687.49,NA,985650030.37,3678230865.24,7186846705.62,3288422171.08,1642902760.65,778424734.99,5847018786.4,NA,NA,955159586.45,562840908.63,NA,NA,1087259338.64,NA,NA,1967475423.84,NA,10273634913.27,749506603.74,NA,NA,34774273754.17,7497203245.58,2920382549.91,1213788155.45,NA,1881478253.74,2699927986.23,4216002632.19,17238680313.12,2635206325.84,4603346612.29,2631831084.38,2697967611.95,3996883816.29,1936871311.98,1708119374.19,1515390804.77,3993464665.69,992116501.26,2356243857.78,3795055172.74,2446361901.01,1377283012.67,NA,1334868588.49,NA,1782133062.82,7901001405.16,638678747.18,NA,NA,1919245676.61,NA,2895926863.08,299047886.48,NA,1378809295.33,NA,684264180.89,1235836868.96,2424285636.87,581750269.68,NA,1190119417.22,585582101.37,NA,2237386954.13,NA,NA,NA,NA,NA,1368166973.95,1043081541.82,NA,NA,NA,NA,NA,976203705.83,NA,1533139643.27,NA,NA,1757667620.44,2038827889.11,NA,NA,1022389580.57,NA,NA,996483590.13,1269218357.24,NA,NA,NA,1344839460.11,NA,0,0,0,380012659.86,0,2774125598.22,664380650.74,298103060.57,1227428049.73,NA,1466482420.48,NA,NA,NA,NA,NA,NA,NA
2021-03-24,1017637245492.02,NA,192388701720.42,25328216010.82,9566749356.35,3990371640.1,12449308448.33,3916793473.81,39376090108.77,3149429998.74,NA,9041522354,11144570874.81,36009559805.77,3899155401.91,2018034087.98,4192817484.54,2341941125.33,5369403621.61,NA,2080987539.59,1426246034.23,NA,NA,2889879331.53,4477710605.89,4644510192.22,NA,1496110659.59,3273269553.59,1816147063.65,NA,1082111286.26,3640794128.73,6929411775.53,3255078054.18,1576740909.1,783059349.88,5412882664.32,NA,NA,922657085.85,588257832.12,NA,NA,1133578539.88,NA,NA,1972523249.05,NA,13178116548.29,789102115.54,NA,NA,33531597127.34,7502887275.1,2916556409.54,1222659799.8,NA,1891352875.54,2585746179.42,4118229794.52,16055382395.31,2678789274.51,4954574345.32,2630826403.13,2843311850.06,3797038254.77,1980262271.27,1620210425.03,1524027099.15,3812363384.37,1143598738.07,2270379316.57,3659646314.16,2295029554.68,1327363564.07,NA,1341191879.39,NA,1742033976.37,6838247563.46,645587007.51,NA,NA,1847384873.42,NA,2897944984.01,306696651.72,NA,1365364257.54,NA,719908858.12,1194498911.85,2519655155.47,593506451.2,NA,1177591248.81,560484798.77,NA,2027590500.6,NA,NA,NA,NA,NA,1397152653.31,1056321255.66,NA,NA,NA,NA,NA,941751397.52,NA,1589186902.38,NA,NA,1661267285.62,1896891923.28,NA,NA,966431497.91,NA,NA,933743647.5,1252973200.45,NA,NA,NA,1420350999.37,NA,0,0,0,393834375.14,0,2716458789.45,601770881.81,296240548.82,1130731615.12,NA,1478686441.89,NA,NA,NA,NA,NA,NA,NA
2021-03-25,982797427007.26,NA,183005042939.68,22421022550.64,8948436252.84,3647698251.05,11920888477.36,3544847445.84,38516791584.36,3089734437.59,NA,8233555497.86,10316828244.1,34095874084.33,3788869966.87,2010298833.88,3998235094.44,2304261030.84,5511078586.72,NA,1930007259.88,1329152066.68,NA,NA,2821088056.93,4212382674.47,3968931749.87,NA,1396996020.13,2976058756.6,1648878030.13,NA,991686768.91,3491526806.48,6729987270.27,3064208434.53,1486243159.66,787907741.66,5553317431.17,NA,NA,928215557.17,549706544,NA,NA,1056517099.07,NA,NA,1888484444.56,NA,11365538756.93,722863872.39,NA,NA,30045752287.98,7264758452.12,2915360929.25,1127167596.25,NA,1819476763.31,2388744120.63,3860696973.41,14351045746.38,2634153984.9,5239968618.42,2669517133.7,2941719369.56,3673111725.43,1893534027.48,1558886721.49,1473440850.92,3894045751.96,1097840611.15,2122383922.08,3345930074.99,2071251249.08,1205996444.95,NA,1269585997.34,NA,1604663835.61,6652850176.23,600591070.51,NA,NA,1719852735.12,NA,2707590346.5,323989648.05,NA,1316841537.85,NA,754519392.54,1075725011.48,2395422511.42,591107971.15,NA,1103261496.91,515463303.63,NA,2156074919.73,NA,NA,NA,NA,NA,1423201063.93,934218408.23,NA,NA,NA,NA,NA,883669808.58,NA,1712876185.81,NA,NA,1628595308.35,2010086722.18,NA,NA,869042922.82,NA,NA,873808726.21,1171334074.63,NA,NA,NA,1312402368.72,NA,0,0,0,374670570.6,0,2620561939.92,528368903.08,282328022.24,1134868038.82,NA,1791171392.69,NA,NA,NA,NA,NA,NA,NA
2021-03-26,959155260366.74,NA,182810172113.94,23454220010.34,8835406677.33,3585067497.01,11454761058,3502718472.03,36192768189.38,2991699680.78,NA,8153662373.28,10578695985.6,35106594429.13,3841052717.74,2012667645.3,3969212223.92,2264757419.34,5169991804.92,NA,1887967247.44,1286397779.72,NA,NA,2719775337.63,4066850822.52,3707555417.46,NA,1344494983.23,2868442957.77,1698038848.57,NA,936253012.79,3256100186.25,6575327768.22,2893591620.77,1444838911.04,789606936.91,5276354219.97,NA,NA,861328043.98,522579931.13,NA,NA,995333996.99,NA,NA,1868904366.29,NA,13096379591.83,692619226.25,NA,NA,29046963177.4,7112553202.74,2922014257.53,1145443438.87,NA,1855229009.09,2378105855.12,4037895917.17,13766080139.98,2614180388.71,5467789226.43,2647233103.1,2949260187.4,3458196577.61,1823593345.52,1610825293.15,1439621696.04,3662630290.87,1047345855.89,2112880716.56,3267591871.35,2057943593.83,1146909698.67,NA,1239548513.01,NA,1576235014.89,6515999708.57,551855359.54,NA,NA,1629392919.92,NA,2708129356.71,325348518.44,NA,1360938145.83,NA,845402741.89,1104988597.83,2360968132.21,593297055.35,NA,1097113738.08,491857682.55,NA,2135751511.57,NA,NA,NA,NA,NA,1438220373.21,901054020.11,NA,NA,NA,NA,NA,858307245.44,NA,1689538204.97,NA,NA,1501611739.81,1954054715.61,NA,NA,821738124.14,NA,NA,870523017.39,1158429174.01,NA,NA,NA,1372808830.58,NA,0,0,0,335027953.19,0,2565605500.82,529870922.05,281726610.53,1081251221.69,NA,1666626484.71,NA,NA,NA,NA,NA,NA,NA
2021-03-27,1027209990794.89,NA,195511706252.94,26022913036.42,9472829222.59,3783796227.29,12203578088.6,3978352590.29,39235816415.85,3203703116.52,NA,8758278068.96,11372637267.06,38738000195.68,3960941479.72,2046080837,4651159604.35,2350230022.12,5350545892.46,NA,2039860314.06,1363989514.12,NA,NA,2933355464,4495552704.28,4040798180.82,NA,1450697910.49,3155192872.59,1793607285.85,NA,1032178707.17,3419906212.58,6940289324.52,3155852778.53,1598643400.81,855330794.58,5839354654.44,NA,NA,949361026.81,564597565.3,NA,NA,1057377325.08,NA,NA,1988892187.41,NA,12416691563.69,743441368.78,NA,NA,32342912958.14,7559879403.49,2959347420.7,1199771356.06,NA,1866275822.69,2600665234.62,4475542257.82,14986439483.53,2724677146.26,7663405093.84,2653521336.2,3012887383.29,3952457817.83,1986429241.27,1651286724.16,1529328547.75,4061062081.67,1213135501.1,2438160137.76,3594381859.96,2358179881.24,1309280243.86,NA,1284518303.53,NA,1794314444.16,7367382078.62,595635083.16,NA,NA,1907867268.67,NA,2917155353.31,327646230.34,NA,1493051256.98,NA,883648097.11,1370663391,2655208724.7,658068370.4,NA,1181827820.18,543027682.9,NA,2358148059.44,NA,NA,NA,NA,NA,1486848213.04,1014616858.27,NA,NA,NA,NA,NA,904204030.43,NA,2088245249.3,NA,NA,1679544725.11,2140529367.74,NA,NA,937291316.02,NA,NA,968630455.89,1250029317.38,NA,NA,NA,1844162207.78,NA,0,0,0,383526071.72,0,2747103359.81,621825359.82,300043292.81,1181136610.54,NA,1658155992.88,NA,NA,NA,NA,NA,NA,NA
2021-03-28,1042184275332.64,NA,197943394049.89,25186564703.2,9373412352.99,3744034554.8,12309475803.59,3917766610.34,41937086118.27,3145409204.93,NA,8696488972.77,11204160294.86,37797370711.05,3960406566,2039521150.99,4581531841.02,2370669414.3,5172831052.64,NA,2033238920.88,1371809649.85,NA,NA,2911729949.04,4476287262.9,3920049536.45,NA,1459261213.86,3187484126.64,1946747980.68,NA,1106468545.06,3399360958.03,6962666597.67,3236712568.39,1608825212.46,888970914.5,5835331137.94,NA,NA,948765332.55,585616312.93,NA,NA,1075536744.94,NA,NA,2113572657.01,NA,11879182277.28,748068708.12,NA,NA,31949432348.55,7730027935.23,2976048951.56,1179503658.46,NA,1873837099.67,2540182765.29,4360735480.27,14681213498.57,2749781050.69,8116732135,2625694996.67,2560440187.73,4447942286.04,1985367317.19,1633245813.68,1567277100.35,4242874561.11,1184313617.76,2562190458.01,3550332621.35,2271533797.94,1266824137.71,NA,1332245677.67,NA,1766156956.55,7442439825.29,595729252.25,NA,NA,1798952184.57,NA,3028572830.1,328222186.02,NA,1458733058.01,NA,890240166.65,1454482667.31,2645841445.02,722090726.97,NA,1148597677.86,537640261.8,NA,2544258610.6,NA,NA,NA,NA,NA,1512990094.51,1127228945.87,NA,NA,NA,NA,NA,914695957.41,NA,2522827633.38,NA,NA,1679729292.85,2169274670.23,NA,NA,916498473.5,NA,NA,947126474.67,1252870570.09,NA,NA,NA,1784624268.91,NA,0,0,0,366944467.65,0,2812532665.6,794824328.48,307162321.8,1233202728.55,NA,1546009228.72,NA,NA,NA,NA,NA,NA,NA
2021-03-29,1039333584621.14,NA,194647792269.72,25262286543.94,9259482486.44,3706331196.26,12293800338.09,3914613192.92,41484697966.04,3227780391.63,NA,9003984196.86,11088428480.39,38106805966.65,4144673807.08,2051962827.42,4548184792.02,2467094638.55,5127272196.47,NA,2073983098,1378954693.74,NA,NA,3147443257.82,4597808125.44,3882554381.55,NA,1571740838.4,3309150587.54,1862722469,NA,1224086136.43,3643463345.09,7015286857.66,3235470396.68,1638329342.52,911908506.92,5927948875.66,NA,NA,984641532.32,573954950.02,NA,NA,1100007033.75,NA,NA,2119933062.6,NA,12803449385.32,820507860.36,NA,NA,31468649102.25,7681767523.25,2993764421.69,1176639709.8,NA,1824225962.54,2442374140.95,4279471924.31,14479575407.09,2628987446.69,7707732162.52,2610196190.46,2674347432.22,4849136131.61,2048060995.41,1631620348.06,1553424921.69,4621914961.82,1176559457.51,2452270259.25,3650238012.09,2129205679.12,1252890450.44,NA,1312100017.07,NA,1851992445.13,7292140050.73,604380093.54,NA,NA,2218790269.84,NA,3219144139.34,335517824.52,NA,1410261469.38,NA,848425278.22,1423629181.66,2641719466.92,742542166.21,NA,1112417261.12,550728869.32,NA,2407939418.74,NA,NA,NA,NA,NA,1582514891.74,1198767922.25,NA,NA,NA,NA,NA,872339137.44,NA,2355900755.56,NA,NA,1719096198.96,2315732181.78,NA,NA,1010002648.09,NA,NA,993364786.86,1234692230.57,NA,NA,NA,1799103934.52,NA,0,0,0,342591171.36,0,2874826531.66,764317703.39,301807932.74,1462406103.8,NA,1894999154.06,NA,NA,NA,NA,NA,NA,NA
2021-03-30,1075942162536.99,NA,209088522651.8,25942283784.41,9674400007.12,3868134695.13,12940782960.66,4071032963.17,42478850221.41,3490514730.5,NA,9216186028.38,11690621458.17,38374558120.77,4184364634.09,2029993413.56,4645040066.72,2643830079.45,5509076506.84,NA,2146606152.43,1457417241.41,NA,NA,3198802267.71,4786320966.33,4127018546.27,NA,1632664419.97,3454378626.45,1894434183.76,NA,1339339501.54,3947369551.49,7079729288.07,3426110275.33,1699344915.11,932999605.35,5956566711.46,NA,NA,1048678419.12,604608940.1,NA,NA,1202446864.18,NA,NA,2198592868.3,NA,13120834411.67,950177474.67,NA,NA,33490535900.77,8044096567.15,2987650644.83,1280429555.05,NA,1849842597.39,2626223440.31,4494380950.6,15091221585.91,2879111182.76,7858661662.06,2650408288.94,2728496827.78,5060496028.96,2115815462.88,1829658180.03,1610824364.2,4918109409.27,1240261413.98,2489299650.03,3804266244.02,2219276072.22,1311675472.58,NA,1310588843.34,NA,1929802206.78,7441532333.24,637500352.5,NA,NA,2165433197.85,NA,3714899469.58,342177723.6,NA,1490698118.6,NA,906378237.54,1545684094.38,2852791336.34,746469653.53,NA,1116623525.76,579752377.13,NA,2501171254.26,NA,NA,NA,NA,NA,1578659512.74,1201911184.64,NA,NA,NA,NA,NA,903834533.77,NA,2436612592.76,NA,NA,1909032206.39,2317982934.19,NA,NA,1103386651.51,NA,NA,1033602795.19,1289600412.87,NA,NA,NA,2279478724.14,NA,0,0,0,406299428.98,0,2845768315.95,776485059.84,324269510.53,1436695392.47,NA,1881593698.61,NA,NA,NA,NA,NA,NA,NA
2021-03-31,1095293012032.84,NA,212080597430.12,25985680163.48,9795809463.59,3864618557.92,13065676967.19,4137870474.08,47742356655.6,3487151969.05,NA,9137859324.79,11533777805.74,38747164636.98,4351281225.22,1976527323.16,4720243691.52,2908476316.54,5568576919.03,NA,2174980797.33,1507325759.5,NA,NA,3164391918.99,4718832934.43,4242456380.28,NA,1686378799.35,3534939708.64,1882989869.23,NA,1310722095,4366149032.54,7046811980.47,3541748899.43,1741323303.58,945213520.77,5807689883.64,NA,NA,998705028.06,633629052.29,NA,NA,1418399472.98,NA,NA,2302927581.47,NA,12949367808.59,930174874.22,NA,NA,33200100559.22,8210544641.75,3014474385.6,1279677228.8,NA,1836207032.96,2607041323.68,4683824795.22,14830155560.66,3479871230.93,9346428738.18,2647646499.71,2794041662.87,5140859722.05,2188229434.32,1812178916.02,1632921751.15,4870508711.75,1230500577.76,2486236223.06,3790153625.74,2160435819.93,1389080209.01,NA,1303272589.43,NA,2118980280.54,7288443175.65,644568078.83,NA,NA,2160502754.62,NA,3464285396.35,329627541.86,NA,1540007126.43,NA,908271670.4,1691324623.28,3075166491.02,755587912.87,NA,1103839442.82,569906115.18,NA,3032645494.88,NA,NA,NA,NA,NA,1599916247.12,1214255957.69,NA,NA,NA,NA,NA,996680771.7,NA,2694146012.23,NA,NA,1856521326.27,2314344112.5,NA,NA,1089801012.11,NA,NA,1007359491.71,1273152243.5,NA,NA,NA,3184175730.01,NA,0,0,0,443197818.66,0,2822020419.68,760049899.84,329674949.07,1439834108.93,NA,1770231911.51,NA,NA,NA,NA,NA,NA,NA
2021-04-01,1098127310946.9,NA,221210690537.73,26345850652.66,10136792990.46,4066743719.38,13117192834.59,4572649116.58,46841566978.95,3680545418.71,NA,9251273821.66,12076610997.82,38261200550.94,4403863579.42,1946771321.1,6602014663.82,2862114549.35,5448700392.64,NA,2233762630.81,1648062946.42,NA,NA,3583895878.43,4547557113.15,4246360636.74,NA,1719054317.22,3443650366.62,1912421633.12,NA,1381735266.07,4589783313.89,7014689872.85,3534248646.95,1695223785.99,973526914.34,5721910618.23,NA,NA,1050456771.38,682757071.59,NA,NA,1428881407.14,NA,NA,2301335434.82,NA,12242179343.53,1113007821.04,NA,NA,36315780875.42,8244287417.23,3011705401.8,1305060188.49,NA,1847987039.21,2632972264.59,4772072359.93,14611600101.94,3600590133.07,11887088710.1,2636800937.46,2776642990.61,5229172252.45,2108060085.69,1913889788.08,1641726023.5,4457248395.85,1195754062.76,2447974095,3667524624.18,2053765093.23,1477925590.51,NA,1277786309.76,NA,2011919619.08,7298712158.53,691099372.34,NA,NA,2103712374.36,NA,3535681209.16,328194083.51,NA,1540109240.98,NA,972585890.99,1844928055.76,2863001316.41,791253939.63,NA,1075873524.12,561584058.91,NA,3353614978.88,NA,NA,NA,NA,NA,1621615752.3,1258276123.22,NA,NA,NA,NA,NA,1044577219.73,NA,2649470835.03,NA,NA,1804980922.6,2380751555.46,NA,NA,1073819183.98,NA,NA,937062419.43,1283734468.12,NA,NA,NA,2997586482.32,NA,0,0,0,425955419.43,0,2675264219.38,793845815.82,371312517.87,1345738461.69,NA,1657848227.19,NA,NA,NA,NA,NA,NA,NA
2021-04-02,1098583823874.23,NA,227187483748.83,26156246584.42,10399178181.91,4267908985.33,13533388233.86,5293164104.12,52021709574.68,3896074729.81,NA,9812653669.44,12533071757.56,37885255531.38,4438583308.61,1946727139.16,6185926428.29,2980393100.27,5557458629.58,NA,2349975441.96,1672809006.55,NA,NA,3699956601.8,4640892111.94,4391363683.42,NA,1817329880.97,3387821424.7,2085953067.1,NA,1405590601.13,4531537765.22,7924888032.65,3591970925.91,1722894682.34,983328723.4,5785080929.19,NA,NA,1132371955.35,677659710.86,NA,NA,1478532186.25,NA,NA,2317882806.55,NA,11514319689.05,1040029096.14,NA,NA,36943423386.29,8249099340.35,2962556909.51,1329573786.87,NA,1825488358.95,2832507309.29,4793666899.12,14932924434.38,3747534041.31,11982302303.37,2667772965.2,2847407021.69,5115358904.4,2136557916.1,2191805501.59,1662749405.23,4168095829.44,1183586477.21,2608122393.19,3628818616.84,2089950939.85,1457061674.03,NA,1324953925.19,NA,2012040267.44,7164929415.79,679944431.48,NA,NA,2181654244.49,NA,3472590785.48,322002565.87,NA,1563563451.41,NA,1049729859.89,1960064479.41,2799081807.9,816287110.72,NA,1045456581.97,614193224.58,NA,3620042618.94,NA,NA,NA,NA,NA,1648440935.84,1387228279.55,NA,NA,NA,NA,NA,1123654947.77,NA,2515884107.6,NA,NA,1823902343.37,2332223340.5,NA,NA,1122774733.29,NA,NA,945714651.52,1309658852.36,NA,NA,NA,3116390142.61,NA,0,0,0,463928533.52,0,2677290843.08,972946634.92,380181035.96,1346324773.95,NA,1652537192.12,NA,NA,NA,NA,NA,NA,NA
2021-04-03,1103133931136.55,NA,246446284273.69,27689105144.12,10882659469.71,4595208601.97,14186398806.42,5915688813.58,52098346307.82,4042177218.37,NA,10093142293.65,13510625678.04,38175120188.83,4590222361.54,1933074016.71,6571170922.98,3100936627.05,5789354663,NA,2459321754.78,1768208524.87,NA,NA,3748226294.64,4826068254,4511133412.9,NA,1866543023.66,3420144825.5,2252282707.77,NA,1448500006.6,4728646975.67,7507812667.99,3699080375.1,1793809508.16,972586153.7,6139801986.35,NA,NA,1138149509.01,684104270.16,NA,NA,1503266401.66,NA,NA,2338558777.71,NA,11671063105.3,1057422126.59,NA,NA,40042895373.82,8290876626.96,3034608560.98,1423436411.68,NA,1914873373.87,3158354037.09,5246698609.91,15638764057.08,4054425307.65,10997142646.53,2992600651.27,2843346212.79,5287278539.19,2404202604.16,2379284552.13,1650521715.16,4073901067.67,1309768801.3,2924336133.94,3703609746.41,2295087030.16,1520394445.52,NA,1279006128.78,NA,2019177564.09,7176012887.2,682338272.58,NA,NA,2314924270.62,NA,3539373007.84,327879375.76,NA,1570387173.26,NA,1053152842.37,1946518120.95,2776575966.72,798156913.58,NA,1023472799.54,656238737.27,NA,4719338604.72,NA,NA,NA,NA,NA,1667896334.86,1489001661.79,NA,NA,NA,NA,NA,1119616675.45,NA,2528150346.67,NA,NA,1916347718.37,2369009787.09,NA,NA,1078144434.32,NA,NA,1045365970.09,1363467740.68,NA,NA,NA,4157730476.05,NA,0,0,0,465650226.86,0,2634855491.62,1020554173.97,398684970.2,1375571267.81,2263704737.23,1594107702.48,NA,NA,NA,NA,NA,NA,NA
